Sample	Gene	Chr	Start	End	log2	CN	CNV.type	Weight
17339	MSH6	2	47798610	47801156	-0.495298	1	deletion	0.970704
17339	MSH6	2	47803419	47803686	0.290317	3	duplication	0.947411
17339	MSH6	2	47805617	47805708	0.544889	3	duplication	0.933172
17339	MSH6	2	47806203	47806359	-0.588798	1	deletion	0.95183
17339	MSH6	2	47806451	47806652	-1.15386	0	deletion	0.957197
17339	MSH6	2	47806778	47806861	-0.957418	1	deletion	0.935406
17339	VHL	3	10146513	10146637	0.721104	4	duplication	0.944563
17339	MLH1	3	37000954	37001054	-0.263229	1	deletion	0.926486
17339	MLH1	3	37006990	37007064	0.332947	3	duplication	0.936164
17339	MLH1	3	37008813	37008906	0.316096	3	duplication	0.938269
17339	MLH1	3	37011819	37011863	0.86303	4	duplication	0.913917
17339	MLH1	3	37014431	37014545	0.289426	3	duplication	0.949664
17339	MLH1	3	37017505	37017600	0.798651	4	duplication	0.942151
17339	MLH1	3	37020309	37020464	0.284988	3	duplication	0.9534
17339	MLH1	3	37025636	37026008	-0.568035	1	deletion	0.965797
17339	MLH1	3	37040185	37040295	-0.673634	1	deletion	0.925049
17339	MLH1	3	37048903	37049018	-0.29522	1	deletion	0.940106
17339	MLH1	3	37050485	37050654	0.436534	3	duplication	0.94365
17339	BAP1	3	52402287	52402422	-0.272355	1	deletion	0.948783
17339	BAP1	3	52402601	52402675	0.898741	4	duplication	0.933815
17339	BAP1	3	52402778	52402872	0.493054	3	duplication	0.940712
17339	BAP1	3	52407398	52407461	0.217771	3	duplication	0.921885
17339	BAP1	3	52408473	52408607	0.735478	4	duplication	0.946265
17339	APC	5	112754890	112755026	-1.69773	0	deletion	0.950353
17339	APC	5	112766325	112766411	-0.480612	1	deletion	0.940069
17339	APC	5	112767188	112767391	-0.623544	1	deletion	0.961141
17339	APC	5	112775628	112775738	-0.847353	1	deletion	0.941236
17339	APC	5	112780789	112780904	-0.553364	1	deletion	0.932937
17339	APC	5	112792445	112792530	0.585492	3	duplication	0.924059
17339	APC	5	112801278	112801384	-2.10385	0	deletion	0.944715
17339	APC	5	112818965	112819345	-0.369382	1	deletion	0.963193
17339	APC	5	112821895	112821992	-0.411625	1	deletion	0.932042
17339	APC	5	112827107	112827248	-0.886023	1	deletion	0.936261
17339	APC	5	112827928	112828007	-0.374474	1	deletion	0.934799
17339	APC	5	112828855	112828973	0.377062	3	duplication	0.947717
17339	APC	5	112834950	112835166	0.697548	3	duplication	0.952373
17339	APC	5	112837552	112844127	-0.983361	1	deletion	0.977299
17339	PMS2	7	5973398	5973543	0.600318	3	duplication	0.937485
17339	PMS2	7	5977587	5977758	-0.296204	1	deletion	0.847585
17339	PMS2	7	5978595	5978697	1.19125	5	list(NULL)	0.811024
17339	PMS2	7	5982823	5982992	1.03429	5	list(NULL)	0.955817
17339	PMS2	7	5986758	5987621	0.723875	4	duplication	0.978786
17339	PMS2	7	5989799	5989956	1.10165	5	list(NULL)	0.953311
17339	PMS2	7	5991972	5992058	1.04232	5	list(NULL)	0.935355
17339	PMS2	7	5995533	5995634	0.553286	3	duplication	0.934829
17339	PMS2	7	5997325	5997424	0.3497	3	duplication	0.937118
17339	PMS2	7	5999107	5999276	0.960556	4	duplication	0.955283
17339	PMS2	7	6003689	6003793	-0.518103	1	deletion	0.942419
17339	PMS2	7	6005891	6006032	0.220388	3	duplication	0.94568
17339	BMPR1A	10	86838853	86838991	0.348126	3	duplication	0.949012
17339	BMPR1A	10	86876018	86876086	0.68104	3	duplication	0.924158
17339	BMPR1A	10	86890061	86890225	-0.5811	1	deletion	0.949029
17339	BMPR1A	10	86892126	86892230	0.565202	3	duplication	0.944297
17339	BMPR1A	10	86899793	86899891	-0.303726	1	deletion	0.938251
17339	BMPR1A	10	86912239	86912385	-0.713523	1	deletion	0.954545
17339	BMPR1A	10	86917133	86917327	0.410851	3	duplication	0.957263
17339	BMPR1A	10	86919171	86919470	0.430627	3	duplication	0.964455
17339	BMPR1A	10	86921519	86921696	-0.432328	1	deletion	0.953971
17339	BMPR1A	10	86923593	86923720	-0.64724	1	deletion	0.951044
17339	PTEN	10	87864469	87864549	1.12878	5	list(NULL)	0.928289
17339	PTEN	10	87894024	87894110	-0.836954	1	deletion	0.940655
17339	PTEN	10	87925512	87925558	-2.12771	0	deletion	0.902086
17339	PTEN	10	87931045	87931090	-1.91464	0	deletion	0.911545
17339	PTEN	10	87933012	87933252	-0.974335	1	deletion	0.964109
17339	PTEN	10	87957852	87958020	-0.497025	1	deletion	0.953984
17339	PTEN	10	87960893	87961119	-0.635313	1	deletion	0.961554
17339	PTEN	10	87965286	87965473	-0.300785	1	deletion	0.959198
17339	MEN1	11	64807178	64807220	0.463977	3	duplication	0.85425
17339	MEN1	11	64807551	64807681	0.290727	3	duplication	0.923189
17339	MEN1	11	64810618	64810728	-0.307032	1	deletion	0.934697
17339	AIP	11	67483033	67483257	-0.268493	1	deletion	0.9531
17339	ATM	11	108222820	108223198	-0.293411	1	deletion	0.964038
17339	ATM	11	108227775	108227889	0.368889	3	duplication	0.930692
17339	ATM	11	108229177	108229324	-0.253707	1	deletion	0.946915
17339	ATM	11	108235669	108235835	-0.371036	1	deletion	0.956805
17339	ATM	11	108243952	108244119	-0.36571	1	deletion	0.95085
17339	ATM	11	108246963	108247128	0.502339	3	duplication	0.954629
17339	ATM	11	108248932	108249103	0.427284	3	duplication	0.952934
17339	ATM	11	108250700	108251073	-0.261819	1	deletion	0.955824
17339	ATM	11	108251836	108252032	-1.05221	1	deletion	0.956289
17339	ATM	11	108252816	108252913	-1.05436	1	deletion	0.937767
17339	ATM	11	108253813	108254040	-0.511588	1	deletion	0.962516
17339	ATM	11	108256214	108256341	0.347587	3	duplication	0.951867
17339	ATM	11	108257480	108257607	0.322908	3	duplication	0.947278
17339	ATM	11	108258985	108259076	0.886275	4	duplication	0.936868
17339	ATM	11	108267170	108267343	0.494819	3	duplication	0.958833
17339	ATM	11	108268409	108268610	0.321039	3	duplication	0.954951
17339	ATM	11	108271063	108271147	0.707225	4	duplication	0.939982
17339	ATM	11	108271250	108271407	0.635514	3	duplication	0.953085
17339	ATM	11	108272721	108272853	-0.480263	1	deletion	0.953065
17339	ATM	11	108279490	108279609	-1.44594	0	deletion	0.932663
17339	ATM	11	108280994	108281169	-0.325184	1	deletion	0.953816
17339	ATM	11	108282709	108282880	0.31685	3	duplication	0.947566
17339	ATM	11	108284226	108284474	-0.546853	1	deletion	0.961972
17339	ATM	11	108292618	108292794	-0.945975	1	deletion	0.9578
17339	ATM	11	108293312	108293478	0.276938	3	duplication	0.951157
17339	ATM	11	108294926	108295060	0.328396	3	duplication	0.94624
17339	ATM	11	108299713	108299886	1.03129	5	list(NULL)	0.940666
17339	ATM	11	108301647	108301790	-1.04739	1	deletion	0.950974
17339	ATM	11	108302852	108303030	-1.29509	0	deletion	0.957382
17339	ATM	11	108307896	108307985	-0.258121	1	deletion	0.937477
17339	ATM	11	108310159	108310316	-0.773205	1	deletion	0.950925
17339	ATM	11	108317372	108317522	0.818144	4	duplication	0.945962
17339	ATM	11	108325309	108325545	-0.910889	1	deletion	0.958039
17339	ATM	11	108326057	108326226	-0.674429	1	deletion	0.956596
17339	ATM	11	108327644	108327759	0.367984	3	duplication	0.941046
17339	ATM	11	108329020	108329239	0.927554	4	duplication	0.961148
17339	ATM	11	108331878	108332038	1.01912	5	list(NULL)	0.955955
17339	ATM	11	108332761	108332901	0.680871	3	duplication	0.947135
17339	ATM	11	108333885	108333969	-0.840288	1	deletion	0.939193
17339	ATM	11	108334968	108335110	-1.35523	0	deletion	0.948067
17339	ATM	11	108335844	108335962	-0.553218	1	deletion	0.943036
17339	ATM	11	108343221	108343372	-1.21679	0	deletion	0.95073
17339	ATM	11	108345742	108345909	-1.12628	0	deletion	0.955381
17339	ATM	11	108347278	108347366	-1.31061	0	deletion	0.943144
17339	ATM	11	108353765	108353881	-0.666111	1	deletion	0.943575
17339	ATM	11	108365081	108365219	0.228645	3	duplication	0.940172
17339	ATM	11	108365324	108365509	0.611783	3	duplication	0.956332
17339	SDHD	11	112086907	112086960	-0.509198	1	deletion	0.8808
17339	SDHD	11	112088866	112089012	-0.530069	1	deletion	0.946918
17339	HNF1A	12	120978768	120979095	-0.331368	1	deletion	0.964307
17339	BRCA2	13	32315462	32315679	-0.417948	1	deletion	0.917667
17339	BRCA2	13	32316460	32316528	0.991133	4	duplication	0.929435
17339	BRCA2	13	32319076	32319326	0.716653	4	duplication	0.964649
17339	BRCA2	13	32325075	32325185	0.72537	4	duplication	0.942441
17339	BRCA2	13	32326100	32326151	1.08867	5	list(NULL)	0.914216
17339	BRCA2	13	32326241	32326283	0.816449	4	duplication	0.916101
17339	BRCA2	13	32326498	32326614	0.340446	3	duplication	0.943921
17339	BRCA2	13	32329442	32329493	-0.494502	1	deletion	0.923144
17339	BRCA2	13	32330918	32331031	0.356942	3	duplication	0.937986
17339	BRCA2	13	32332271	32333388	-0.54122	1	deletion	0.972356
17339	BRCA2	13	32336264	32341197	-0.974575	1	deletion	0.975608
17339	BRCA2	13	32344557	32344654	-1.23794	0	deletion	0.943906
17339	BRCA2	13	32346826	32346897	-1.42352	0	deletion	0.933248
17339	BRCA2	13	32356427	32356610	0.597276	3	duplication	0.957368
17339	BRCA2	13	32357741	32357930	0.69591	3	duplication	0.959192
17339	BRCA2	13	32362522	32362694	-0.592075	1	deletion	0.951758
17339	BRCA2	13	32363178	32363534	-1.41177	0	deletion	0.965256
17339	BRCA2	13	32370401	32370558	0.350429	3	duplication	0.95348
17339	BRCA2	13	32376669	32376792	0.436404	3	duplication	0.945927
17339	BRCA2	13	32394688	32394934	-0.668546	1	deletion	0.964769
17339	BRCA2	13	32396897	32397045	-0.331418	1	deletion	0.941598
17339	BRCA2	13	32398161	32398771	-0.86013	1	deletion	0.968379
17339	RB1	13	48307279	48307407	0.377094	3	duplication	0.945942
17339	RB1	13	48342598	48342715	-1.31009	0	deletion	0.941265
17339	RB1	13	48347824	48347864	-1.61557	0	deletion	0.884212
17339	RB1	13	48348955	48349024	-1.81034	0	deletion	0.912204
17339	RB1	13	48360016	48360128	-1.111	0	deletion	0.949297
17339	RB1	13	48362814	48362958	0.334627	3	duplication	0.941751
17339	RB1	13	48364893	48364972	-1.15914	0	deletion	0.936013
17339	RB1	13	48367493	48367604	0.596634	3	duplication	0.946741
17339	RB1	13	48368526	48368605	0.812438	4	duplication	0.937928
17339	RB1	13	48373404	48373493	-0.359621	1	deletion	0.939125
17339	RB1	13	48379593	48379651	1.20896	5	list(NULL)	0.907136
17339	RB1	13	48380052	48380085	0.758887	4	duplication	0.846251
17339	RB1	13	48380164	48380242	0.743313	4	duplication	0.896723
17339	RB1	13	48381246	48381444	-0.760459	1	deletion	0.952819
17339	RB1	13	48452992	48453112	-1.40289	0	deletion	0.947551
17339	RB1	13	48456203	48456350	0.681706	3	duplication	0.942847
17339	RB1	13	48463730	48463836	-0.406928	1	deletion	0.938559
17339	RB1	13	48464997	48465112	0.793483	4	duplication	0.946091
17339	RB1	13	48465204	48465369	0.581938	3	duplication	0.95461
17339	RB1	13	48473359	48473391	-1.17602	0	deletion	0.905278
17339	RB1	13	48476700	48476844	-1.64291	0	deletion	0.950678
17339	RB1	13	48477354	48477405	-1.67057	0	deletion	0.860879
17339	RB1	13	48479997	48480072	-0.925606	1	deletion	0.928672
17339	PALB2	16	23614003	23614092	0.548397	3	duplication	0.942707
17339	PALB2	16	23621361	23621479	0.353943	3	duplication	0.91891
17339	PALB2	16	23622968	23623131	0.50925	3	duplication	0.949755
17339	PALB2	16	23624008	23624095	0.663797	3	duplication	0.926862
17339	PALB2	16	23626235	23626398	0.660724	3	duplication	0.95676
17339	PALB2	16	23634861	23636335	-0.350468	1	deletion	0.975466
17339	PALB2	16	23637849	23637953	0.425211	3	duplication	0.943281
17339	PALB2	16	23638069	23638130	0.310814	3	duplication	0.925701
17339	CDH1	16	68737415	68737464	-0.419365	1	deletion	0.835556
17339	CDH1	16	68808423	68808568	-0.642889	1	deletion	0.951359
17339	CDH1	16	68810196	68810342	0.709767	4	duplication	0.95399
17339	CDH1	16	68811683	68811860	0.233988	3	duplication	0.954887
17339	CDH1	16	68812134	68812264	0.391064	3	duplication	0.948122
17339	CDH1	16	68813312	68813496	0.877896	4	duplication	0.947859
17339	CDH1	16	68819279	68819426	0.281591	3	duplication	0.953561
17339	CDH1	16	68822000	68822226	0.373329	3	duplication	0.956176
17339	CDH1	16	68823398	68823627	0.570399	3	duplication	0.962482
17339	CDH1	16	68828173	68828305	-0.491839	1	deletion	0.946567
17339	CDH1	16	68829653	68829798	0.230283	3	duplication	0.951183
17339	CDH1	16	68833289	68833500	0.261876	3	duplication	0.959024
17339	TP53	17	7669608	7669691	0.751933	4	duplication	0.934845
17339	TP53	17	7673534	7673609	0.229192	3	duplication	0.934332
17339	TP53	17	7674180	7674291	0.331513	3	duplication	0.941539
17339	TP53	17	7674858	7674972	0.485015	3	duplication	0.942816
17339	TP53	17	7676381	7676404	0.993097	4	duplication	0.881671
17339	TP53	17	7676520	7676595	0.253828	3	duplication	0.917591
17339	FLCN	17	17213654	17213857	0.24397	3	duplication	0.961222
17339	FLCN	17	17216379	17216504	0.201058	3	duplication	0.936357
17339	FLCN	17	17236900	17237151	-0.369724	1	deletion	0.949761
17339	NF1	17	31155982	31156127	0.21637	3	duplication	0.949072
17339	NF1	17	31159009	31159094	-0.40238	1	deletion	0.937866
17339	NF1	17	31163185	31163377	-0.593966	1	deletion	0.951438
17339	NF1	17	31169890	31169998	-0.976632	1	deletion	0.92835
17339	NF1	17	31181421	31181490	-0.945697	1	deletion	0.933186
17339	NF1	17	31181709	31181786	-1.34219	0	deletion	0.921504
17339	NF1	17	31182507	31182666	-0.980183	1	deletion	0.952726
17339	NF1	17	31201036	31201160	-0.869758	1	deletion	0.950647
17339	NF1	17	31201410	31201486	-1.03931	1	deletion	0.923068
17339	NF1	17	31206239	31206372	-1.63068	0	deletion	0.944488
17339	NF1	17	31214450	31214586	-0.259485	1	deletion	0.941973
17339	NF1	17	31219004	31219119	-0.44093	1	deletion	0.93985
17339	NF1	17	31221849	31221930	-1.85954	0	deletion	0.929408
17339	NF1	17	31223443	31223568	-1.69729	0	deletion	0.944621
17339	NF1	17	31225094	31225251	-1.71091	0	deletion	0.954729
17339	NF1	17	31226434	31226685	-0.775452	1	deletion	0.960882
17339	NF1	17	31227217	31227292	-1.56575	0	deletion	0.936437
17339	NF1	17	31227522	31227607	-0.9085	1	deletion	0.93597
17339	NF1	17	31229024	31229466	-1.21974	0	deletion	0.956514
17339	NF1	17	31229834	31229975	-1.04715	1	deletion	0.934496
17339	NF1	17	31230259	31230383	-1.42881	0	deletion	0.943349
17339	NF1	17	31230841	31230926	-1.36252	0	deletion	0.932373
17339	NF1	17	31232072	31232190	-1.19779	0	deletion	0.929032
17339	NF1	17	31232699	31232882	-0.412714	1	deletion	0.946217
17339	NF1	17	31233001	31233214	-0.39832	1	deletion	0.95756
17339	NF1	17	31235917	31236022	0.227355	3	duplication	0.933475
17339	NF1	17	31248983	31249120	-0.789242	1	deletion	0.94935
17339	NF1	17	31252937	31253001	-1.24584	0	deletion	0.929959
17339	NF1	17	31258343	31258503	-1.6606	0	deletion	0.94879
17339	NF1	17	31259031	31259130	-1.29873	0	deletion	0.940634
17339	NF1	17	31260368	31260516	-0.348393	1	deletion	0.952596
17339	NF1	17	31261710	31261858	-0.565402	1	deletion	0.947836
17339	NF1	17	31265228	31265340	-0.339208	1	deletion	0.939755
17339	NF1	17	31325819	31326253	0.695124	3	duplication	0.959289
17339	NF1	17	31327498	31327840	0.27703	3	duplication	0.967158
17339	NF1	17	31330295	31330499	-1.35817	0	deletion	0.959581
17339	NF1	17	31334837	31335032	0.709156	4	duplication	0.95575
17339	NF1	17	31336634	31336915	-0.274609	1	deletion	0.956012
17339	NF1	17	31337367	31337583	-1.1471	0	deletion	0.959813
17339	NF1	17	31337818	31337881	-1.56614	0	deletion	0.929561
17339	NF1	17	31338024	31338140	-1.8286	0	deletion	0.933958
17339	NF1	17	31338703	31338806	-1.47236	0	deletion	0.944569
17339	NF1	17	31340504	31340646	-1.21437	0	deletion	0.944048
17339	NF1	17	31343008	31343136	0.317428	3	duplication	0.947866
17339	NF1	17	31349119	31349252	-1.43793	0	deletion	0.950427
17339	NF1	17	31350182	31350319	-0.488314	1	deletion	0.948704
17339	NF1	17	31352256	31352415	-0.549496	1	deletion	0.935211
17339	NF1	17	31356459	31356583	-0.901064	1	deletion	0.947264
17339	NF1	17	31356959	31357091	-1.12696	0	deletion	0.952504
17339	NF1	17	31357268	31357370	-0.995489	1	deletion	0.927752
17339	NF1	17	31358479	31358623	-0.744759	1	deletion	0.949626
17339	NF1	17	31358968	31359016	-0.737699	1	deletion	0.877613
17339	NF1	17	31360486	31360704	-0.764226	1	deletion	0.962723
17339	NF1	17	31374012	31374156	-1.19439	0	deletion	0.940393
17339	RAD51D	17	35103253	35103325	-0.377019	1	deletion	0.927515
17339	RAD51D	17	35106385	35106482	-0.464334	1	deletion	0.938545
17339	RAD51D	17	35107365	35107448	0.58409	3	duplication	0.93453
17339	RAD51D	17	35119110	35119173	0.861911	4	duplication	0.925039
17339	BRCA1	17	43049120	43049195	0.685234	3	duplication	0.927453
17339	BRCA1	17	43057051	43057136	0.722782	4	duplication	0.932914
17339	BRCA1	17	43063332	43063374	0.369994	3	duplication	0.898189
17339	BRCA1	17	43067607	43067696	1.68944	7	list(NULL)	0.93495
17339	BRCA1	17	43076487	43076615	0.329415	3	duplication	0.953183
17339	BRCA1	17	43082403	43082576	-0.737571	1	deletion	0.951656
17339	BRCA1	17	43090943	43091033	-0.618939	1	deletion	0.940409
17339	BRCA1	17	43091434	43094861	-0.890522	1	deletion	0.953969
17339	BRCA1	17	43095845	43095923	0.697249	3	duplication	0.933192
17339	BRCA1	17	43099774	43099881	0.230684	3	duplication	0.936775
17339	BRCA1	17	43104121	43104262	0.53236	3	duplication	0.94767
17339	BRCA1	17	43106455	43106534	0.715737	4	duplication	0.928973
17339	BRCA1	17	43115725	43115780	0.659331	3	duplication	0.903538
17339	BRCA1	17	43124016	43124097	0.871721	4	duplication	0.93178
17339	RAD51C	17	58692643	58692789	-0.270545	1	deletion	0.946321
17339	RAD51C	17	58694930	58695190	0.573563	3	duplication	0.962585
17339	RAD51C	17	58696692	58696860	0.71619	4	duplication	0.954822
17339	RAD51C	17	58703195	58703330	0.721154	4	duplication	0.951579
17339	RAD51C	17	58709858	58709991	0.813891	4	duplication	0.94725
17339	RAD51C	17	58720745	58720813	1.12944	5	list(NULL)	0.919243
17339	RAD51C	17	58724039	58724101	-1.4237	0	deletion	0.926848
17339	RAD51C	17	58732483	58732545	0.523427	3	duplication	0.918466
17339	RAD51C	17	58734117	58734223	0.567918	3	duplication	0.940667
17339	BRIP1	17	61683295	61684141	-0.453536	1	deletion	0.971571
17339	BRIP1	17	61685835	61686166	-0.997285	1	deletion	0.960532
17339	BRIP1	17	61693429	61693513	-0.719989	1	deletion	0.935901
17339	BRIP1	17	61743012	61743135	-0.522672	1	deletion	0.947023
17339	BRIP1	17	61744431	61744592	0.438039	3	duplication	0.951053
17339	BRIP1	17	61776400	61776563	-0.481099	1	deletion	0.949776
17339	BRIP1	17	61780260	61780402	0.507074	3	duplication	0.939629
17339	BRIP1	17	61780839	61781006	0.392311	3	duplication	0.950968
17339	BRIP1	17	61784269	61784425	-0.576291	1	deletion	0.953756
17339	BRIP1	17	61793596	61793730	-1.45872	0	deletion	0.953682
17339	BRIP1	17	61799099	61799300	-1.91133	0	deletion	0.956565
17339	BRIP1	17	61801252	61801475	-1.11512	0	deletion	0.958958
17339	BRIP1	17	61808466	61808758	-1.26087	0	deletion	0.96054
17339	BRIP1	17	61847100	61847221	0.283201	3	duplication	0.950112
17339	BRIP1	17	61849128	61849257	-0.364076	1	deletion	0.951084
17339	BRIP1	17	61857057	61857232	-0.407269	1	deletion	0.956005
17339	BRIP1	17	61859795	61859908	0.41559	3	duplication	0.94669
17339	SMAD4	18	51047046	51047296	-0.319966	1	deletion	0.962522
17339	SMAD4	18	51054780	51054994	-1.25282	0	deletion	0.961685
17339	SMAD4	18	51058124	51058245	-0.701204	1	deletion	0.949041
17339	SMAD4	18	51058339	51058457	-1.07397	1	deletion	0.942138
17339	SMAD4	18	51059865	51059917	-1.93863	0	deletion	0.875412
17339	SMAD4	18	51065422	51065607	-0.535077	1	deletion	0.952534
17339	SMAD4	18	51067018	51067188	0.432324	3	duplication	0.953129
17339	SMAD4	18	51078255	51078468	-1.11259	0	deletion	0.957296
17339	STK11	19	1218416	1218501	1.3236	6	list(NULL)	0.923253
17339	STK11	19	1219323	1219414	0.294786	3	duplication	0.920007
17339	POLD1_S478N	19	50406444	50406468	0.377362	3	duplication	0.879806
17339	CHEK2	22	28689134	28689216	0.538652	3	duplication	0.926055
17339	CHEK2	22	28695709	28695874	0.214151	3	duplication	0.953293
17339	CHEK2	22	28696900	28696988	0.869721	4	duplication	0.910739
17339	CHEK2	22	28699837	28699938	0.236633	3	duplication	0.923308
17339	CHEK2	22	28703504	28703567	0.49362	3	duplication	0.927646
17339	CHEK2	22	28710005	28710060	0.771003	4	duplication	0.919827
17339	CHEK2	22	28711908	28712018	-1.27453	0	deletion	0.93083
17339	CHEK2	22	28719394	28719486	0.734459	4	duplication	0.939296
17339	CHEK2	22	28724976	28725125	0.90264	4	duplication	0.931279
17339	CHEK2	22	28725242	28725368	0.991713	4	duplication	0.946378
